abstract_id,title,abstract,label,label_encoded,combined_text
28612357,multidimensional assessment of patient condition and mutational analysis in peripheral blood a tool to improve outcome prediction in myelodysplastic syndrome a prospective study of the spanish md group,the international prognostic scoring system and it revised form ipssr are the most widely used index for prognostic assessment of patient with myelodysplastic syndrome md but can only partially account for the observed variation in patient outcome this study aimed to evaluate the relative contribution of patient condition and mutational status in peripheral blood when added to the ipssr for estimating overall survival and the risk of leukemic transformation in patient with md a prospective cohort of consecutive patient with md were included in the study series and categorized according to the ipssr patient were further stratified according to patient condition assessed using the multidimensional lee index for older adult and genetic mutation peripheral blood sample screened using nextgeneration sequencing the change in likelihoodratio wa tested in cox model after adding individual covariates the addition of the lee index to the ipssr significantly improved prediction of overall survival hazard ratio hr confidence interval ci p and mutational analysis significantly improved prediction of leukemic evolution hr p nonleukemic death wa strongly linked to patient condition hr p but not to ipssr score p or mutational status p adjustment for exposure to diseasemodifying therapy evaluated a a timedependent covariate had no effect on the proposed model predictive ability in conclusion patient condition assessed by the multidimensional lee index and patient mutational status can improve the prediction of clinical outcome of patient with md already stratified by ipssr,Non-Cancer,1,multidimensional assessment of patient condition and mutational analysis in peripheral blood a tool to improve outcome prediction in myelodysplastic syndrome a prospective study of the spanish md group the international prognostic scoring system and it revised form ipssr are the most widely used index for prognostic assessment of patient with myelodysplastic syndrome md but can only partially account for the observed variation in patient outcome this study aimed to evaluate the relative contribution of patient condition and mutational status in peripheral blood when added to the ipssr for estimating overall survival and the risk of leukemic transformation in patient with md a prospective cohort of consecutive patient with md were included in the study series and categorized according to the ipssr patient were further stratified according to patient condition assessed using the multidimensional lee index for older adult and genetic mutation peripheral blood sample screened using nextgeneration sequencing the change in likelihoodratio wa tested in cox model after adding individual covariates the addition of the lee index to the ipssr significantly improved prediction of overall survival hazard ratio hr confidence interval ci p and mutational analysis significantly improved prediction of leukemic evolution hr p nonleukemic death wa strongly linked to patient condition hr p but not to ipssr score p or mutational status p adjustment for exposure to diseasemodifying therapy evaluated a a timedependent covariate had no effect on the proposed model predictive ability in conclusion patient condition assessed by the multidimensional lee index and patient mutational status can improve the prediction of clinical outcome of patient with md already stratified by ipssr
28630220,beyond cervical lipoma myoclonus gait disorder and multisystem involvement leading to mitochondrial disease,madelungs disease benign symmetric lipomatosis is a rare syndrome in which there are multiple lipoma around the neck upper limb and trunk in the context of chronic alcoholism we report on a female patient with lipoma and slightly progressive myoclonus neuropathy myopathy ataxia and respiratory systemic involvement labelled in the past a madelungs disease multisystem involvement and family history of lipoma led to the development of mitochondrial genetic test which can assess two concurrent mitochondrial mutation the mag mutation in mttk gene related merrf myoclonic epilepsy with raggedred fibre phenotype and mtc mutation in the mtnd gene responsible for leber hereditary optic neuropathy phenotype,Non-Cancer,1,beyond cervical lipoma myoclonus gait disorder and multisystem involvement leading to mitochondrial disease madelungs disease benign symmetric lipomatosis is a rare syndrome in which there are multiple lipoma around the neck upper limb and trunk in the context of chronic alcoholism we report on a female patient with lipoma and slightly progressive myoclonus neuropathy myopathy ataxia and respiratory systemic involvement labelled in the past a madelungs disease multisystem involvement and family history of lipoma led to the development of mitochondrial genetic test which can assess two concurrent mitochondrial mutation the mag mutation in mttk gene related merrf myoclonic epilepsy with raggedred fibre phenotype and mtc mutation in the mtnd gene responsible for leber hereditary optic neuropathy phenotype
28654064,detection and visualization of dna damageinduced protein complex in suspension cell culture using the proximity ligation assay,the dna damage response orchestrates the repair of dna lesion that occur spontaneously are caused by genotoxic stress or appear in the context of programmed dna break in lymphocyte the ataxiatelangiectasia mutated kinase atm atm and radrelated kinase atr and the catalytic subunit of dnadependent protein kinase dnapkcs are among the first that are activated upon induction of dna damage and are central regulator of a network that control dna repair apoptosis and cell survival a part of a tumorsuppressive pathway atm and atr activate p through phosphorylation thereby regulating the transcriptional activity of p dna damage also result in the formation of socalled ionizing radiationinduced focus irif that represent complex of dna damage sensor and repair protein that accumulate at the site of dna damage which are visualized by fluorescence microscopy colocalization of protein in irifs however doe not necessarily imply direct proteinprotein interaction a the resolution of fluorescence microscopy is limited in situ proximity ligation assay pla is a novel technique that allows the direct visualization of proteinprotein interaction in cell and tissue with unprecedented specificity and sensitivity this technique is based on the spatial proximity of specific antibody binding to the protein of interest when the interrogated protein are within nm an amplification reaction is triggered by oligonucleotides that are conjugated to the antibody and the amplification product is visualized by fluorescent labeling yielding a signal that corresponds to the subcellular location of the interacting protein using the established functional interaction between atm and p a an example it is demonstrated here how pla can be used in suspension cell culture to study the direct interaction between protein that are integral part of the dna damage response,Non-Cancer,1,detection and visualization of dna damageinduced protein complex in suspension cell culture using the proximity ligation assay the dna damage response orchestrates the repair of dna lesion that occur spontaneously are caused by genotoxic stress or appear in the context of programmed dna break in lymphocyte the ataxiatelangiectasia mutated kinase atm atm and radrelated kinase atr and the catalytic subunit of dnadependent protein kinase dnapkcs are among the first that are activated upon induction of dna damage and are central regulator of a network that control dna repair apoptosis and cell survival a part of a tumorsuppressive pathway atm and atr activate p through phosphorylation thereby regulating the transcriptional activity of p dna damage also result in the formation of socalled ionizing radiationinduced focus irif that represent complex of dna damage sensor and repair protein that accumulate at the site of dna damage which are visualized by fluorescence microscopy colocalization of protein in irifs however doe not necessarily imply direct proteinprotein interaction a the resolution of fluorescence microscopy is limited in situ proximity ligation assay pla is a novel technique that allows the direct visualization of proteinprotein interaction in cell and tissue with unprecedented specificity and sensitivity this technique is based on the spatial proximity of specific antibody binding to the protein of interest when the interrogated protein are within nm an amplification reaction is triggered by oligonucleotides that are conjugated to the antibody and the amplification product is visualized by fluorescent labeling yielding a signal that corresponds to the subcellular location of the interacting protein using the established functional interaction between atm and p a an example it is demonstrated here how pla can be used in suspension cell culture to study the direct interaction between protein that are integral part of the dna damage response
28671121,selenomethionine attenuates the amyloidbeta level by both inhibiting amyloidbeta production and modulating autophagy in neuronaabetappswe cell,alzheimers disease ad is a complex and progressive neurological disorder and amyloidbeta abeta ha been recognized a the major cause of ad inhibiting abeta production andor enhancing the clearance of abeta to reduce it level are still the effective therapeutic strategy pursued in antiad research in previous study we have reported that selenomethionine semet a major form of selenium in animal and human with significant antioxidant capacity can reduce both amyloidbeta abeta deposition and tau hyperphosphorylation in a triple transgenic mouse model of ad in this study a semet treatment significantly decreased the abeta level in neuronaabetappswe nasw cell and the antiamyloid effect of semet wa attributed to it ability to inhibit abeta generation by suppressing the activity of bace furthermore both the lciilci ratio and the number of lcpositive puncta were significantly decreased in semettreated cell suggesting that semet also promoted abeta clearance by modulating the autophagy pathway subsequently semet inhibited the initiation of autophagy through the aktmtorpsk signaling pathway and enhanced autophagic turnover by promoting autophagosomelysosome fusion and autophagic clearance our result further highlight the potential therapeutic effect of semet on ad,Non-Cancer,1,selenomethionine attenuates the amyloidbeta level by both inhibiting amyloidbeta production and modulating autophagy in neuronaabetappswe cell alzheimers disease ad is a complex and progressive neurological disorder and amyloidbeta abeta ha been recognized a the major cause of ad inhibiting abeta production andor enhancing the clearance of abeta to reduce it level are still the effective therapeutic strategy pursued in antiad research in previous study we have reported that selenomethionine semet a major form of selenium in animal and human with significant antioxidant capacity can reduce both amyloidbeta abeta deposition and tau hyperphosphorylation in a triple transgenic mouse model of ad in this study a semet treatment significantly decreased the abeta level in neuronaabetappswe nasw cell and the antiamyloid effect of semet wa attributed to it ability to inhibit abeta generation by suppressing the activity of bace furthermore both the lciilci ratio and the number of lcpositive puncta were significantly decreased in semettreated cell suggesting that semet also promoted abeta clearance by modulating the autophagy pathway subsequently semet inhibited the initiation of autophagy through the aktmtorpsk signaling pathway and enhanced autophagic turnover by promoting autophagosomelysosome fusion and autophagic clearance our result further highlight the potential therapeutic effect of semet on ad
28679735,hematopoietic stem cell transplantation in patient hemizygous for hypomorphic ikbkgnemo mutation,xlinked recessive ectodermal dysplasia with immunodeficiency is a rare primary immunodeficiency caused by hypomorphic mutation of the ikbkg gene encoding the nuclear factor kappab essential modulator nemo protein this condition display enormous allelic immunological and clinical heterogeneity and therapeutic decision are difficult because nemo operates in both hematopoietic and nonhematopoietic cell hematopoietic stem cell transplantation hsct is potentially lifesaving but the small number of case report available suggests it ha been reserved for only the most severe case here we report the health status before hsct transplantation outcome and clinical followup for a series of patient from unrelated kindred from country between them these patient carry different hypomorphic ikbkg mutation hsct wa performed from hlaidentical related donor n hlamatched unrelated donor n hlamismatched unrelated donor n and hlahaploidentical related donor n engraftment wa documented in patient and graftversushost disease in patient up to patient died to month after hsct the global survival rate after hsct among nemodeficient child wa at a median followup after hsct of month range month preexisting mycobacterial infection and colitis were associated with poor hsct outcome the underlying mutation doe not appear to have any influence a patient with the same mutation had different outcome transplantation did not appear to cure colitis possibly a a result of cellintrinsic disorder of the epithelial barrier overall hsct can cure most clinical feature of patient with a variety of ikbkg mutation,Non-Cancer,1,hematopoietic stem cell transplantation in patient hemizygous for hypomorphic ikbkgnemo mutation xlinked recessive ectodermal dysplasia with immunodeficiency is a rare primary immunodeficiency caused by hypomorphic mutation of the ikbkg gene encoding the nuclear factor kappab essential modulator nemo protein this condition display enormous allelic immunological and clinical heterogeneity and therapeutic decision are difficult because nemo operates in both hematopoietic and nonhematopoietic cell hematopoietic stem cell transplantation hsct is potentially lifesaving but the small number of case report available suggests it ha been reserved for only the most severe case here we report the health status before hsct transplantation outcome and clinical followup for a series of patient from unrelated kindred from country between them these patient carry different hypomorphic ikbkg mutation hsct wa performed from hlaidentical related donor n hlamatched unrelated donor n hlamismatched unrelated donor n and hlahaploidentical related donor n engraftment wa documented in patient and graftversushost disease in patient up to patient died to month after hsct the global survival rate after hsct among nemodeficient child wa at a median followup after hsct of month range month preexisting mycobacterial infection and colitis were associated with poor hsct outcome the underlying mutation doe not appear to have any influence a patient with the same mutation had different outcome transplantation did not appear to cure colitis possibly a a result of cellintrinsic disorder of the epithelial barrier overall hsct can cure most clinical feature of patient with a variety of ikbkg mutation
28694401,type neurofibromatosis complicated by pulmonary arterial hypertension a case report,neurofibromatosis type i nf is a rare genetic disease caused by mutation in the nf gene which encodes the tumor suppressor neurofibromin precapillary pulmonary hypertension is a severe complication of nf initially described in patient with advanced parenchymal lung disease which may complicate the course of nf presently described is a case of neurofibromatosis complicated by pulmonary hypertension,Non-Cancer,1,type neurofibromatosis complicated by pulmonary arterial hypertension a case report neurofibromatosis type i nf is a rare genetic disease caused by mutation in the nf gene which encodes the tumor suppressor neurofibromin precapillary pulmonary hypertension is a severe complication of nf initially described in patient with advanced parenchymal lung disease which may complicate the course of nf presently described is a case of neurofibromatosis complicated by pulmonary hypertension
28699658,telomere length and somatic mutation in correlation with response to immunosuppressive treatment in aplastic anaemia,we investigated the frequency of cytogenetic aberration and somatic mutation of prognostic relevance in patient with aplastic anaemia aa clonality wa determined by gbandingfluorescence in situ hybridization fish n and targeted capture sequencing wa performed for haematopoiesisrelated gene n the telomere length tl of bone marrow nucleated cell wa measured at the single cell level by fish n eighteen patient showed disease progression and monosomy wa the most predominant cytogenetic evolution at disease transformation one third of patient presented at least mutation the most frequently mutated gene were notch nf scrib bcor and dnmta the patient group with clonal change showed an adverse response to immunosuppressive treatment ist compared to the nonclonal group but this finding did not show statistical significance the tl of aa patient wa significantly shorter than normal control and patient with clonal change showed significantly shorter tl patient with tl showed a higher response rate to ist p in conclusion the patient with clonal change or tl attrition showed a poor response to ist shorter tl can be used not only a a biomarker but also a a predictive marker for treatment response to ist,Non-Cancer,1,telomere length and somatic mutation in correlation with response to immunosuppressive treatment in aplastic anaemia we investigated the frequency of cytogenetic aberration and somatic mutation of prognostic relevance in patient with aplastic anaemia aa clonality wa determined by gbandingfluorescence in situ hybridization fish n and targeted capture sequencing wa performed for haematopoiesisrelated gene n the telomere length tl of bone marrow nucleated cell wa measured at the single cell level by fish n eighteen patient showed disease progression and monosomy wa the most predominant cytogenetic evolution at disease transformation one third of patient presented at least mutation the most frequently mutated gene were notch nf scrib bcor and dnmta the patient group with clonal change showed an adverse response to immunosuppressive treatment ist compared to the nonclonal group but this finding did not show statistical significance the tl of aa patient wa significantly shorter than normal control and patient with clonal change showed significantly shorter tl patient with tl showed a higher response rate to ist p in conclusion the patient with clonal change or tl attrition showed a poor response to ist shorter tl can be used not only a a biomarker but also a a predictive marker for treatment response to ist
28700486,progression of primary myelofibrosis to polycythemia vera a case report,rationale this case report describes the progression of primary myelofibrosis pmf to polycythemia vera pv and discus it potential mechanism patient concern the patient wa admitted because of abdominal discomfort and enlarged spleen for month diagnosis a case of pmf progressed to pv wa retrospectively analyzed there were month between the diagnosis of pmf and pv the jak vf mutation wa positive before and after the diagnosis of pv however new chromosomal abnormality were detected during the progression intervention for treatment of pmf the danazol calcitriol and thalidomide were given then the use of thalidomide and calcitriol wa stopped and hydroxyurea wa started for treatment of pv interferon treatment wa given whereas hydroxyurea wa continued outcome after month of the progression at the recent followup this patient had no obvious symptom or thrombosis lesson pmf rarely progress to pv however the progression will significantly improve the quality of life and prognosis,Non-Cancer,1,progression of primary myelofibrosis to polycythemia vera a case report rationale this case report describes the progression of primary myelofibrosis pmf to polycythemia vera pv and discus it potential mechanism patient concern the patient wa admitted because of abdominal discomfort and enlarged spleen for month diagnosis a case of pmf progressed to pv wa retrospectively analyzed there were month between the diagnosis of pmf and pv the jak vf mutation wa positive before and after the diagnosis of pv however new chromosomal abnormality were detected during the progression intervention for treatment of pmf the danazol calcitriol and thalidomide were given then the use of thalidomide and calcitriol wa stopped and hydroxyurea wa started for treatment of pv interferon treatment wa given whereas hydroxyurea wa continued outcome after month of the progression at the recent followup this patient had no obvious symptom or thrombosis lesson pmf rarely progress to pv however the progression will significantly improve the quality of life and prognosis
28736931,genetic variant in hsdb smad and ipo impact circulating lipid in response to fenofibrate in individual with type diabetes,individual with type diabetes td and dyslipidemia are at an increased risk of cardiovascular disease fibrates are a class of drug prescribed to treat dyslipidemia but variation in response ha been observed to evaluate common and rare genetic variant that impact lipid response to fenofibrate in statintreated patient with td we examined lipid change in response to fenofibrate therapy using a genomewide association study gwas association were followedup using gene expression study in mouse common variant in smad and ipo were marginally associated with lipid change in black subject p x rare variant and gene expression change were assessed using a false discovery rate approach akra and hsdb were associated with lipid change in white subject q mouse fed fenofibrate displayed reduction in hsdb gene expression q association of variant in smad ipo and hsdb with gene expression change in mouse indicate that transforming growth factorbeta tgfbeta and nrf signaling pathway may influence fenofibrate effect on dyslipidemia in patient with td,Non-Cancer,1,genetic variant in hsdb smad and ipo impact circulating lipid in response to fenofibrate in individual with type diabetes individual with type diabetes td and dyslipidemia are at an increased risk of cardiovascular disease fibrates are a class of drug prescribed to treat dyslipidemia but variation in response ha been observed to evaluate common and rare genetic variant that impact lipid response to fenofibrate in statintreated patient with td we examined lipid change in response to fenofibrate therapy using a genomewide association study gwas association were followedup using gene expression study in mouse common variant in smad and ipo were marginally associated with lipid change in black subject p x rare variant and gene expression change were assessed using a false discovery rate approach akra and hsdb were associated with lipid change in white subject q mouse fed fenofibrate displayed reduction in hsdb gene expression q association of variant in smad ipo and hsdb with gene expression change in mouse indicate that transforming growth factorbeta tgfbeta and nrf signaling pathway may influence fenofibrate effect on dyslipidemia in patient with td
28784848,cutting edge ilinduced expression of the amino acid transporter slca and cd is a prerequisite for nkgdmediated activation of human nk cell,priming of human nk cell with il is necessary to render them functionally competent upon nkgd engagement we examined the underlying mechanism that control nkgd responsiveness in nk cell and found that il upregulates expression of the amino acid transporter slca and cd using specific inhibitor to block slca and cd function we found that production of ifngamma and degranulation by cdbright and cddim nk cell following nkgd stimulation were dependent on both transporter il priming increased the activity of mtorc and inhibition of mtorc abrogated the ability of the ilprimed nk cell to produce ifngamma in response to nkgdmediated stimulation this study identifies a series of ilinduced cellular change that regulates the nkgd responsiveness in human nk cell,Non-Cancer,1,cutting edge ilinduced expression of the amino acid transporter slca and cd is a prerequisite for nkgdmediated activation of human nk cell priming of human nk cell with il is necessary to render them functionally competent upon nkgd engagement we examined the underlying mechanism that control nkgd responsiveness in nk cell and found that il upregulates expression of the amino acid transporter slca and cd using specific inhibitor to block slca and cd function we found that production of ifngamma and degranulation by cdbright and cddim nk cell following nkgd stimulation were dependent on both transporter il priming increased the activity of mtorc and inhibition of mtorc abrogated the ability of the ilprimed nk cell to produce ifngamma in response to nkgdmediated stimulation this study identifies a series of ilinduced cellular change that regulates the nkgd responsiveness in human nk cell
28801073,newborn screening for carnitine palmitoyltransferase ii deficiency using ccc evaluation of additional index for adequate sensitivity and lower falsepositivity,background carnitine palmitoyltransferase cpt ii deficiency is one of the most common form of mitochondrial fatty acid oxidation disorder faod however newborn screening nb for this potentially fatal disease ha not been established partly because reliable index are not available method we diagnosed cpt ii deficiency in a monthold boy presenting with hypoglycemic encephalopathy which apparently had been missed in the nb using c and c concentration a index by referring to his acylcarnitine profile from the nb we adopted the ccc ratio cutoff and c concentration cutoff nmolml a alternative index for cpt ii deficiency such that an analysis of a dried blood specimen collected at postnatal day five retroactively yielded the correct diagnosis thereafter positive case were assessed by measuring the fatty acid oxidation ability of intact lymphocyte andor cpt ii activity in the lysates of lymphocyte the diagnosis were then further confirmed by genetic analysis result the disease wa diagnosed in seven of newborn suspected of having cpt ii deficiency based on nb we also analyzed the falsenegative patient and five symptomatic patient for comparison value for the nb index of the falsenegative symptomatic patient were lower than those of the seven affected newborn although it wa difficult to differentiate the falsenegative patient from heterozygous carrier and falsepositive subject the fatty acid oxidation ability of the lymphocyte and cpt ii activity clearly confirmed the diagnosis among several other index proposed previously cc completely differentiated the seven nbspositive patient and the falsenegative patient from the heterozygous carrier and the falsepositive subject genetic analysis revealed kind of variant allele the most prevalent detected in ten allele in nine patient from eight family wa cta pfy a finding in line with those of several previous report on japanese patient conclusion these finding suggested that cpt ii deficiency can be screened by using ccc and c a index an appropriate cutoff level is required to achieve adequate sensitivity albeit at the cost of a considerable increase in the falsepositive rate which might be reduced by using additional index such a cc,Non-Cancer,1,newborn screening for carnitine palmitoyltransferase ii deficiency using ccc evaluation of additional index for adequate sensitivity and lower falsepositivity background carnitine palmitoyltransferase cpt ii deficiency is one of the most common form of mitochondrial fatty acid oxidation disorder faod however newborn screening nb for this potentially fatal disease ha not been established partly because reliable index are not available method we diagnosed cpt ii deficiency in a monthold boy presenting with hypoglycemic encephalopathy which apparently had been missed in the nb using c and c concentration a index by referring to his acylcarnitine profile from the nb we adopted the ccc ratio cutoff and c concentration cutoff nmolml a alternative index for cpt ii deficiency such that an analysis of a dried blood specimen collected at postnatal day five retroactively yielded the correct diagnosis thereafter positive case were assessed by measuring the fatty acid oxidation ability of intact lymphocyte andor cpt ii activity in the lysates of lymphocyte the diagnosis were then further confirmed by genetic analysis result the disease wa diagnosed in seven of newborn suspected of having cpt ii deficiency based on nb we also analyzed the falsenegative patient and five symptomatic patient for comparison value for the nb index of the falsenegative symptomatic patient were lower than those of the seven affected newborn although it wa difficult to differentiate the falsenegative patient from heterozygous carrier and falsepositive subject the fatty acid oxidation ability of the lymphocyte and cpt ii activity clearly confirmed the diagnosis among several other index proposed previously cc completely differentiated the seven nbspositive patient and the falsenegative patient from the heterozygous carrier and the falsepositive subject genetic analysis revealed kind of variant allele the most prevalent detected in ten allele in nine patient from eight family wa cta pfy a finding in line with those of several previous report on japanese patient conclusion these finding suggested that cpt ii deficiency can be screened by using ccc and c a index an appropriate cutoff level is required to achieve adequate sensitivity albeit at the cost of a considerable increase in the falsepositive rate which might be reduced by using additional index such a cc
28813671,oct and sox work a transcriptional activator in reprogramming human fibroblast,sox and oct in conjunction with klf and cmyc are sufficient to reprogram human fibroblast to induced pluripotent stem cell ipscs but it is unclear if they function a transcriptional activator or a repressor we now show that like oct sox function a a transcriptional activator we substituted soxvp a strong activator for wildtype wt sox and we saw an increase in the efficiency and rate of reprogramming whereas the soxhp fusion a strong repressor eliminated reprogramming we report that at an early stage of reprogramming virtually all dnabound oct sox and soxvp were embedded in putative enhancer about half of which were created de novo those associated with soxvp were on average stronger than those bearing wt sox many newly created putative enhancer were transient and many transcription factor location on dna changed a reprogramming progressed these result are consistent with the idea that during reprogramming there is an intermediate state that is distinct from both parental cell and ipscs,Non-Cancer,1,oct and sox work a transcriptional activator in reprogramming human fibroblast sox and oct in conjunction with klf and cmyc are sufficient to reprogram human fibroblast to induced pluripotent stem cell ipscs but it is unclear if they function a transcriptional activator or a repressor we now show that like oct sox function a a transcriptional activator we substituted soxvp a strong activator for wildtype wt sox and we saw an increase in the efficiency and rate of reprogramming whereas the soxhp fusion a strong repressor eliminated reprogramming we report that at an early stage of reprogramming virtually all dnabound oct sox and soxvp were embedded in putative enhancer about half of which were created de novo those associated with soxvp were on average stronger than those bearing wt sox many newly created putative enhancer were transient and many transcription factor location on dna changed a reprogramming progressed these result are consistent with the idea that during reprogramming there is an intermediate state that is distinct from both parental cell and ipscs
28845713,thrombopoietinreceptor agonist for child with immune thrombocytopenia a systematic review,objective we conducted a systematic review to assess the efficacy and safety of thrombopoietinreceptor agonist tporas for pediatric immune thrombocytopenia itp method we searched pubmed embase and cochrane library from their earliest record to january randomized controlled trial rcts were included primary outcome were durable response and clinically significant bleeding secondary outcome were overall response overall bleeding event the use of rescue medication and adverse event aes result five randomized rcts participant were included compared with placebo group the proportion of patient achieving durable platelet response wa significantly higher in eltrombopag p or romiplostim p group so wa the overall response in eltrombopag rr ci or romiplostim rr ci group both clinically significant bleeding p and total bleeding p in eltrombopag group were significantly less frequent than those in placebo group while no significant difference between romiplostim and placebo group the proportion of patient receiving rescue medication the incidence of overall aes and serious aes between tporeceptor agonist and placebo group were not significantly different conclusion tporas might improve both durable and overall platelet response in pediatric itp compared with placebo,Non-Cancer,1,thrombopoietinreceptor agonist for child with immune thrombocytopenia a systematic review objective we conducted a systematic review to assess the efficacy and safety of thrombopoietinreceptor agonist tporas for pediatric immune thrombocytopenia itp method we searched pubmed embase and cochrane library from their earliest record to january randomized controlled trial rcts were included primary outcome were durable response and clinically significant bleeding secondary outcome were overall response overall bleeding event the use of rescue medication and adverse event aes result five randomized rcts participant were included compared with placebo group the proportion of patient achieving durable platelet response wa significantly higher in eltrombopag p or romiplostim p group so wa the overall response in eltrombopag rr ci or romiplostim rr ci group both clinically significant bleeding p and total bleeding p in eltrombopag group were significantly less frequent than those in placebo group while no significant difference between romiplostim and placebo group the proportion of patient receiving rescue medication the incidence of overall aes and serious aes between tporeceptor agonist and placebo group were not significantly different conclusion tporas might improve both durable and overall platelet response in pediatric itp compared with placebo
28880435,thrombocytopenia and cd expression is decoupled from alphagranule deficiency with mutation of the first growth factorindependent b zinc finger,essential the phenotype of different growth factorindependent b gfib variant are not established gfib variant produce heterogeneous clinical phenotype dependent on the site of mutation mutation of the first nondnabinding zincfinger cause a mild platelet and clinical phenotype gfib regulates the cd promoter platelet cd expression is an indicator of gfib mutation summary background mutation of the growth factorindependent b gfib fifth dnabinding zincfinger domain cause macrothrombocytopenia and alphagranule deficiency leading to clinical bleeding the phenotype associated with gfib variant disrupting nondnabinding zincfingers remain uncharacterized objective to determine the functional and phenotypic consequence of gfib variant disrupting nondnabinding zincfinger domain method the gfib cf variant and a novel gfib c delgtgggcac splice variant were identified in four unrelated family phenotypic feature dnabinding property and transcriptional effect were determined and compared with those in individual with a gfib h f mutation of the fifth dnabinding zincfinger patientspecific induced pluripotent stem cell ipscderived megakaryocyte were generated to facilitate disease modeling result the dnabinding gfib variant cf which is predicted to disrupt the first nondnabinding zincfinger domain is associated with macrothrombocytopenia without alphagranule deficiency or bleeding symptom a gfib splice variant c delgtgggcac which generates a short gfib isoform that lack nondnabinding zincfingers and is associated with increased platelet cd expression only without quantitative or morphologic platelet abnormality gfib represses the cd promoter and this repression is attenuated by different gfib zincfinger mutation suggesting that deregulation of cd expression occurs at a direct transcriptional level patientspecific ipscderived megakaryocyte phenocopy these observation conclusion disruption of gfib nondnabinding zincfinger is associated with mild to moderate thrombocytopenia without alphagranule deficiency or bleeding symptomatology indicating that the site of gfib mutation ha important phenotypic implication platelet cd expression appears to be a common feature of perturbed gfib function and may have diagnostic utility,Non-Cancer,1,thrombocytopenia and cd expression is decoupled from alphagranule deficiency with mutation of the first growth factorindependent b zinc finger essential the phenotype of different growth factorindependent b gfib variant are not established gfib variant produce heterogeneous clinical phenotype dependent on the site of mutation mutation of the first nondnabinding zincfinger cause a mild platelet and clinical phenotype gfib regulates the cd promoter platelet cd expression is an indicator of gfib mutation summary background mutation of the growth factorindependent b gfib fifth dnabinding zincfinger domain cause macrothrombocytopenia and alphagranule deficiency leading to clinical bleeding the phenotype associated with gfib variant disrupting nondnabinding zincfingers remain uncharacterized objective to determine the functional and phenotypic consequence of gfib variant disrupting nondnabinding zincfinger domain method the gfib cf variant and a novel gfib c delgtgggcac splice variant were identified in four unrelated family phenotypic feature dnabinding property and transcriptional effect were determined and compared with those in individual with a gfib h f mutation of the fifth dnabinding zincfinger patientspecific induced pluripotent stem cell ipscderived megakaryocyte were generated to facilitate disease modeling result the dnabinding gfib variant cf which is predicted to disrupt the first nondnabinding zincfinger domain is associated with macrothrombocytopenia without alphagranule deficiency or bleeding symptom a gfib splice variant c delgtgggcac which generates a short gfib isoform that lack nondnabinding zincfingers and is associated with increased platelet cd expression only without quantitative or morphologic platelet abnormality gfib represses the cd promoter and this repression is attenuated by different gfib zincfinger mutation suggesting that deregulation of cd expression occurs at a direct transcriptional level patientspecific ipscderived megakaryocyte phenocopy these observation conclusion disruption of gfib nondnabinding zincfinger is associated with mild to moderate thrombocytopenia without alphagranule deficiency or bleeding symptomatology indicating that the site of gfib mutation ha important phenotypic implication platelet cd expression appears to be a common feature of perturbed gfib function and may have diagnostic utility
28919366,prevalence and risk factor for fragility fracture in systemic mastocytosis,objective systemic mastocytosis sm is characterized by the accumulation of mast cell in tissue other than the skin bone involvement although frequent ha not been thoroughly evaluated primary objective wa to determine risk factor associated with fragility fracture ff in sm secondary objective were to evaluate the ability of bone marrow tryptase bmt level to identify patient with ff and to describe bone involvement in sm method we analyzed retrospectively all consecutive patient seen in our expert center with a diagnosis of sm according to the who criterion and with complete bone assessment we collected data about lifetime fracture type of cutaneous manifestation degranulation symptom blood and bmt level bone mineral density assessed by densitometry and kit mutation we performed a univariate analysis investigating the factor associated with ff and then a logistic multivariable regression analysis we assessed the ability of bone marrow tryptase to identify patient with ff result eightynine patient with sm were included thirtysix patient suffered from osteoporosis and twentyfive experienced lifetime ff univariate analysis identified age at diagnosis and disease onset presence of telangiectasia macularis eruptiva perstans digestive symptom mast cell activation symptom elevated bmt low femoral and lumbar bmd a associated with ff multivariate analysis identified elevated bmt low femoral t score and older age at diagnosis a independently associated with ff conclusion low femoral tscore bmt level and older age at diagnosis are marker associated with ff in sm bmt may represent an important biomarker to predict ff in sm patient,Non-Cancer,1,prevalence and risk factor for fragility fracture in systemic mastocytosis objective systemic mastocytosis sm is characterized by the accumulation of mast cell in tissue other than the skin bone involvement although frequent ha not been thoroughly evaluated primary objective wa to determine risk factor associated with fragility fracture ff in sm secondary objective were to evaluate the ability of bone marrow tryptase bmt level to identify patient with ff and to describe bone involvement in sm method we analyzed retrospectively all consecutive patient seen in our expert center with a diagnosis of sm according to the who criterion and with complete bone assessment we collected data about lifetime fracture type of cutaneous manifestation degranulation symptom blood and bmt level bone mineral density assessed by densitometry and kit mutation we performed a univariate analysis investigating the factor associated with ff and then a logistic multivariable regression analysis we assessed the ability of bone marrow tryptase to identify patient with ff result eightynine patient with sm were included thirtysix patient suffered from osteoporosis and twentyfive experienced lifetime ff univariate analysis identified age at diagnosis and disease onset presence of telangiectasia macularis eruptiva perstans digestive symptom mast cell activation symptom elevated bmt low femoral and lumbar bmd a associated with ff multivariate analysis identified elevated bmt low femoral t score and older age at diagnosis a independently associated with ff conclusion low femoral tscore bmt level and older age at diagnosis are marker associated with ff in sm bmt may represent an important biomarker to predict ff in sm patient
